"","no","id","l1","l2","l3","l4","l5","slope","pow"
"1205",1,12,0,0,0,0,0,0.52,0
"1206",2,12,0,0,0,0,0,1.04,0
"1207",3,12,0,0,0,0,0,2.08,0
"1208",4,12,0,0,0,0,0,5.2,0
"1209",5,12,0,0,0,0,0,10.4,0
"1210",6,12,0,0,0,0,0,20.8,0
"1211",7,12,0,0,0,0,0,41.6,0
"1212",1,12,0,0,0,0,0,0.52,0
"1213",2,12,0,0,0,0,0,1.04,0
"1214",3,12,0,0,0,0,0,2.08,0
"1215",4,12,0,0,0,0,0,5.2,0
"1216",5,12,0,0,0,0,0,10.4,0
"1217",6,12,0,0,0,0,0,20.8,0
"1218",7,12,0,0,0,0,0,41.6,0
"1219",1,12,0,0,0,0,0,0.52,0
"1220",2,12,0,0,0,0,0,1.04,0
"1221",3,12,0,0,0,0,0,2.08,0
"1222",4,12,0,0,0,0,0,5.2,0
"1223",5,12,0,0,0,0,0,10.4,0
"1224",6,12,0,0,0,0,0,20.8,0
"1225",7,12,0,0,0,0,0,41.6,0
"1226",1,12,0,0,0,0,0,0.52,0
"1227",2,12,0,0,0,0,0,1.04,0
"1228",3,12,0,0,0,0,0,2.08,0
"1229",4,12,0,0,0,0,0,5.2,0
"1230",5,12,0,0,0,0,0,10.4,0
"1231",6,12,0,0,0,0,0,20.8,0
"1232",7,12,0,0,0,0,0,41.6,0
"1233",1,12,0,0,0,0,0,0.52,0
"1234",2,12,0,0,0,0,0,1.04,0
"1235",3,12,0,0,0,0,0,2.08,0
"1236",4,12,0,0,0,0,0,5.2,0
"1237",5,12,0,0,0,0,0,10.4,0
"1238",6,12,0,0,0,0,0,20.8,0
"1239",7,12,0,0,0,0,0,41.6,0
"1240",1,12,0,0,0,0,0,0.52,0
"1241",2,12,0,0,0,0,0,1.04,0
"1242",3,12,0,0,0,0,0,2.08,0
"1243",4,12,0,0,0,0,0,5.2,0
"1244",5,12,0,0,0,0,0,10.4,0
"1245",6,12,0,0,0,0,0,20.8,0
"1246",7,12,0,0,0,0,0,41.6,0
"1247",1,12,0,0,0,0,0,0.52,0
"1248",2,12,0,0,0,0,0,1.04,0
"1249",3,12,0,0,0,0,0,2.08,0
"1250",4,12,0,0,0,0,0,5.2,0
"1251",5,12,0,0,0,0,0,10.4,0
"1252",6,12,0,0,0,0,0,20.8,0
"1253",7,12,0,0,0,0,0,41.6,0
"1254",1,12,0,0,0,0,0,0.52,0
"1255",2,12,0,0,0,0,0,1.04,0
"1256",3,12,0,0,0,0,0,2.08,0
"1257",4,12,0,0,0,0,0,5.2,0
"1258",5,12,0,0,0,0,0,10.4,0
"1259",6,12,0,0,0,0,0,20.8,0
"1260",7,12,0,0,0,0,0,41.6,0
"1261",1,13,0,0,0,0,0,0.52,0
"1262",2,13,0,0,0,0,0,1.04,0
"1263",3,13,0,0,0,0,0,2.08,0
"1264",4,13,0,0,0,0,0,5.2,0
"1265",5,13,0,0,0,0,0,10.4,0
"1266",6,13,0,0,0,0,0,20.8,0
"1267",7,13,0,0,0,0,0,41.6,0
"1268",1,13,0,0,0,0,0,0.52,0
"1269",2,13,0,0,0,0,0,1.04,0
"1270",3,13,0,0,0,0,0,2.08,0
"1271",4,13,0,0,0,0,0,5.2,0
"1272",5,13,0,0,0,0,0,10.4,0
"1273",6,13,0,0,0,0,0,20.8,0
"1274",7,13,0,0,0,0,0,41.6,0
"1275",1,13,0,0,0,0,0,0.52,0
"1276",2,13,0,0,0,0,0,1.04,0
"1277",3,13,0,0,0,0,0,2.08,0
"1278",4,13,0,0,0,0,0,5.2,0
"1279",5,13,0,0,0,0,0,10.4,0
"1280",6,13,0,0,0,0,0,20.8,0
"1281",7,13,0,0,0,0,0,41.6,0
"1282",1,13,0,0,0,0,0,0.52,0
"1283",2,13,0,0,0,0,0,1.04,0
"1284",3,13,0,0,0,0,0,2.08,0
"1285",4,13,0,0,0,0,0,5.2,0
"1286",5,13,0,0,0,0,0,10.4,0
"1287",6,13,0,0,0,0,0,20.8,0
"1288",7,13,0,0,0,0,0,41.6,0
"1289",1,13,0,0,0,0,0,0.52,0
"1290",2,13,0,0,0,0,0,1.04,0
"1291",3,13,0,0,0,0,0,2.08,0
"1292",4,13,0,0,0,0,0,5.2,0
"1293",5,13,0,0,0,0,0,10.4,0
"1294",6,13,0,0,0,0,0,20.8,0
"1295",7,13,0,0,0,0,0,41.6,0
"1296",1,13,0,0,0,0,0,0.52,0
"1297",2,13,0,0,0,0,0,1.04,0
"1298",3,13,0,0,0,0,0,2.08,0
"1299",4,13,0,0,0,0,0,5.2,0
"1300",5,13,0,0,0,0,0,10.4,0
"1301",6,13,0,0,0,0,0,20.8,0
"1302",7,13,0,0,0,0,0,41.6,0
"1303",1,13,0,0,0,0,0,0.52,0
"1304",2,13,0,0,0,0,0,1.04,0
"1305",3,13,0,0,0,0,0,2.08,0
"1306",4,13,0,0,0,0,0,5.2,0
"1307",5,13,0,0,0,0,0,10.4,0
"1308",6,13,0,0,0,0,0,20.8,0
"1309",7,13,0,0,0,0,0,41.6,0
"1310",1,13,0,0,0,0,0,0.52,0
"1311",2,13,0,0,0,0,0,1.04,0
"1312",3,13,0,0,0,0,0,2.08,0
"1313",4,13,0,0,0,0,0,5.2,0
"1314",5,13,0,0,0,0,0,10.4,0
"1315",6,13,0,0,0,0,0,20.8,0
"1316",7,13,0,0,0,0,0,41.6,0
"1317",1,13,0,0,0,0,0,0.52,0
"1318",2,13,0,0,0,0,0,1.04,0
"1319",3,13,0,0,0,0,0,2.08,0
"1320",4,13,0,0,0,0,0,5.2,0
"1321",5,13,0,0,0,0,0,10.4,0
"1322",6,13,0,0,0,0,0,20.8,0
"1323",7,13,0,0,0,0,0,41.6,0
"1324",1,13,0,0,0,0,0,0.52,0
"1325",2,13,0,0,0,0,0,1.04,0
"1326",3,13,0,0,0,0,0,2.08,0
"1327",4,13,0,0,0,0,0,5.2,0
"1328",5,13,0,0,0,0,0,10.4,0
"1329",6,13,0,0,0,0,0,20.8,0
"1330",7,13,0,0,0,0,0,41.6,0
"1331",1,13,0,0,0,0,0,0.52,0
"1332",2,13,0,0,0,0,0,1.04,0
"1333",3,13,0,0,0,0,0,2.08,0
"1334",4,13,0,0,0,0,0,5.2,0
"1335",5,13,0,0,0,0,0,10.4,0
"1336",6,13,0,0,0,0,0,20.8,0
"1337",7,13,0,0,0,0,0,41.6,0
"1338",1,13,0,0,0,0,0,0.52,0
"1339",2,13,0,0,0,0,0,1.04,0
"1340",3,13,0,0,0,0,0,2.08,0
"1341",4,13,0,0,0,0,0,5.2,0
"1342",5,13,0,0,0,0,0,10.4,0
"1343",6,13,0,0,0,0,0,20.8,0
"1344",7,13,0,0,0,0,0,41.6,0
"1345",1,13,0,0,0,0,0,0.52,0
"1346",2,13,0,0,0,0,0,1.04,0
"1347",3,13,0,0,0,0,0,2.08,0
"1348",4,13,0,0,0,0,0,5.2,0
"1349",5,13,0,0,0,0,0,10.4,0
"1350",6,13,0,0,0,0,0,20.8,0
"1351",7,13,0,0,0,0,0,41.6,0
"1352",1,13,0,0,0,0,0,0.52,0
"1353",2,13,0,0,0,0,0,1.04,0
"1354",3,13,0,0,0,0,0,2.08,0
"1355",4,13,0,0,0,0,0,5.2,0
"1356",5,13,0,0,0,0,0,10.4,0
"1357",6,13,0,0,0,0,0,20.8,0
"1358",7,13,0,0,0,0,0,41.6,0
"1359",1,13,0,0,0,0,0,0.52,0
"1360",2,13,0,0,0,0,0,1.04,0
"1361",3,13,0,0,0,0,0,2.08,0
"1362",4,13,0,0,0,0,0,5.2,0
"1363",5,13,0,0,0,0,0,10.4,0
"1364",6,13,0,0,0,0,0,20.8,0
"1365",7,13,0,0,0,0,0,41.6,0
"1366",1,14,0,0,0,0,0,0.52,0
"1367",2,14,0,0,0,0,0,1.04,0
"1368",3,14,0,0,0,0,0,2.08,0
"1369",4,14,0,0,0,0,0,5.2,0
"1370",5,14,0,0,0,0,0,10.4,0
"1371",6,14,0,0,0,0,0,20.8,0
"1372",7,14,0,0,0,0,0,41.6,0
"1373",1,14,0,0,0,0,0,0.52,0
"1374",2,14,0,0,0,0,0,1.04,0
"1375",3,14,0,0,0,0,0,2.08,0
"1376",4,14,0,0,0,0,0,5.2,0
"1377",5,14,0,0,0,0,0,10.4,0
"1378",6,14,0,0,0,0,0,20.8,0
"1379",7,14,0,0,0,0,0,41.6,0
"1380",1,14,0,0,0,0,0,0.52,0
"1381",2,14,0,0,0,0,0,1.04,0
"1382",3,14,0,0,0,0,0,2.08,0
"1383",4,14,0,0,0,0,0,5.2,0
"1384",5,14,0,0,0,0,0,10.4,0
"1385",6,14,0,0,0,0,0,20.8,0
"1386",7,14,0,0,0,0,0,41.6,0
"1387",1,14,0,0,0,0,0,0.52,0
"1388",2,14,0,0,0,0,0,1.04,0
"1389",3,14,0,0,0,0,0,2.08,0
"1390",4,14,0,0,0,0,0,5.2,0
"1391",5,14,0,0,0,0,0,10.4,0
"1392",6,14,0,0,0,0,0,20.8,0
"1393",7,14,0,0,0,0,0,41.6,0
"1394",1,14,0,0,0,0,0,0.52,0
"1395",2,14,0,0,0,0,0,1.04,0
"1396",3,14,0,0,0,0,0,2.08,0
"1397",4,14,0,0,0,0,0,5.2,0
"1398",5,14,0,0,0,0,0,10.4,0
"1399",6,14,0,0,0,0,0,20.8,0
"1400",7,14,0,0,0,0,0,41.6,0
"1401",1,14,0,0,0,0,0,0.52,0
"1402",2,14,0,0,0,0,0,1.04,0
"1403",3,14,0,0,0,0,0,2.08,0
"1404",4,14,0,0,0,0,0,5.2,0
"1405",5,14,0,0,0,0,0,10.4,0
"1406",6,14,0,0,0,0,0,20.8,0
"1407",7,14,0,0,0,0,0,41.6,0
"1408",1,14,0,0,0,0,0,0.52,0
"1409",2,14,0,0,0,0,0,1.04,0
"1410",3,14,0,0,0,0,0,2.08,0
"1411",4,14,0,0,0,0,0,5.2,0
"1412",5,14,0,0,0,0,0,10.4,0
"1413",6,14,0,0,0,0,0,20.8,0
"1414",7,14,0,0,0,0,0,41.6,0
"1415",1,14,0,0,0,0,0,0.52,0
"1416",2,14,0,0,0,0,0,1.04,0
"1417",3,14,0,0,0,0,0,2.08,0
"1418",4,14,0,0,0,0,0,5.2,0
"1419",5,14,0,0,0,0,0,10.4,0
"1420",6,14,0,0,0,0,0,20.8,0
"1421",7,14,0,0,0,0,0,41.6,0
"1422",1,14,0,0,0,0,0,0.52,0
"1423",2,14,0,0,0,0,0,1.04,0
"1424",3,14,0,0,0,0,0,2.08,0
"1425",4,14,0,0,0,0,0,5.2,0
"1426",5,14,0,0,0,0,0,10.4,0
"1427",6,14,0,0,0,0,0,20.8,0
"1428",7,14,0,0,0,0,0,41.6,0
"1429",1,14,0,0,0,0,0,0.52,0
"1430",2,14,0,0,0,0,0,1.04,0
"1431",3,14,0,0,0,0,0,2.08,0
"1432",4,14,0,0,0,0,0,5.2,0
"1433",5,14,0,0,0,0,0,10.4,0
"1434",6,14,0,0,0,0,0,20.8,0
"1435",7,14,0,0,0,0,0,41.6,0
"1436",1,14,0,0,0,0,0,0.52,0
"1437",2,14,0,0,0,0,0,1.04,0
"1438",3,14,0,0,0,0,0,2.08,0
"1439",4,14,0,0,0,0,0,5.2,0
"1440",5,14,0,0,0,0,0,10.4,0
"1441",6,14,0,0,0,0,0,20.8,0
"1442",7,14,0,0,0,0,0,41.6,0
"1443",1,14,0,0,0,0,0,0.52,0
"1444",2,14,0,0,0,0,0,1.04,0
"1445",3,14,0,0,0,0,0,2.08,0
"1446",4,14,0,0,0,0,0,5.2,0
"1447",5,14,0,0,0,0,0,10.4,0
"1448",6,14,0,0,0,0,0,20.8,0
"1449",7,14,0,0,0,0,0,41.6,0
"1450",1,14,0,0,0,0,0,0.52,0
"1451",2,14,0,0,0,0,0,1.04,0
"1452",3,14,0,0,0,0,0,2.08,0
"1453",4,14,0,0,0,0,0,5.2,0
"1454",5,14,0,0,0,0,0,10.4,0
"1455",6,14,0,0,0,0,0,20.8,0
"1456",7,14,0,0,0,0,0,41.6,0
"1457",1,14,0,0,0,0,0,0.52,0
"1458",2,14,0,0,0,0,0,1.04,0
"1459",3,14,0,0,0,0,0,2.08,0
"1460",4,14,0,0,0,0,0,5.2,0
"1461",5,14,0,0,0,0,0,10.4,0
"1462",6,14,0,0,0,0,0,20.8,0
"1463",7,14,0,0,0,0,0,41.6,0
"1464",1,14,0,0,0,0,0,0.52,0
"1465",2,14,0,0,0,0,0,1.04,0
"1466",3,14,0,0,0,0,0,2.08,0
"1467",4,14,0,0,0,0,0,5.2,0
"1468",5,14,0,0,0,0,0,10.4,0
"1469",6,14,0,0,0,0,0,20.8,0
"1470",7,14,0,0,0,0,0,41.6,0
"1471",1,15,0,0,0,0,0,0.52,0
"1472",2,15,0,0,0,0,0,1.04,0
"1473",3,15,0,0,0,0,0,2.08,0
"1474",4,15,0,0,0,0,0,5.2,0
"1475",5,15,0,0,0,0,0,10.4,0
"1476",6,15,0,0,0,0,0,20.8,0
"1477",7,15,0,0,0,0,0,41.6,0
"1478",1,15,0,0,0,0,0,0.52,0
"1479",2,15,0,0,0,0,0,1.04,0
"1480",3,15,0,0,0,0,0,2.08,0
"1481",4,15,0,0,0,0,0,5.2,0
"1482",5,15,0,0,0,0,0,10.4,0
"1483",6,15,0,0,0,0,0,20.8,0
"1484",7,15,0,0,0,0,0,41.6,0
"1485",1,15,0,0,0,0,0,0.52,0
"1486",2,15,0,0,0,0,0,1.04,0
"1487",3,15,0,0,0,0,0,2.08,0
"1488",4,15,0,0,0,0,0,5.2,0
"1489",5,15,0,0,0,0,0,10.4,0
"1490",6,15,0,0,0,0,0,20.8,0
"1491",7,15,0,0,0,0,0,41.6,0
"1492",1,15,0,0,0,0,0,0.52,0
"1493",2,15,0,0,0,0,0,1.04,0
"1494",3,15,0,0,0,0,0,2.08,0
"1495",4,15,0,0,0,0,0,5.2,0
"1496",5,15,0,0,0,0,0,10.4,0
"1497",6,15,0,0,0,0,0,20.8,0
"1498",7,15,0,0,0,0,0,41.6,0
"1499",1,15,0,0,0,0,0,0.52,0
"1500",2,15,0,0,0,0,0,1.04,0
"1501",3,15,0,0,0,0,0,2.08,0
"1502",4,15,0,0,0,0,0,5.2,0
"1503",5,15,0,0,0,0,0,10.4,0
"1504",6,15,0,0,0,0,0,20.8,0
"1505",7,15,0,0,0,0,0,41.6,0
"1506",1,15,0,0,0,0,0,0.52,0
"1507",2,15,0,0,0,0,0,1.04,0
"1508",3,15,0,0,0,0,0,2.08,0
"1509",4,15,0,0,0,0,0,5.2,0
"1510",5,15,0,0,0,0,0,10.4,0
"1511",6,15,0,0,0,0,0,20.8,0
"1512",7,15,0,0,0,0,0,41.6,0
"1513",1,15,0,0,0,0,0,0.52,0
"1514",2,15,0,0,0,0,0,1.04,0
"1515",3,15,0,0,0,0,0,2.08,0
"1516",4,15,0,0,0,0,0,5.2,0
"1517",5,15,0,0,0,0,0,10.4,0
"1518",6,15,0,0,0,0,0,20.8,0
"1519",7,15,0,0,0,0,0,41.6,0
"1520",1,15,0,0,0,0,0,0.52,0
"1521",2,15,0,0,0,0,0,1.04,0
"1522",3,15,0,0,0,0,0,2.08,0
"1523",4,15,0,0,0,0,0,5.2,0
"1524",5,15,0,0,0,0,0,10.4,0
"1525",6,15,0,0,0,0,0,20.8,0
"1526",7,15,0,0,0,0,0,41.6,0
"1527",1,15,0,0,0,0,0,0.52,0
"1528",2,15,0,0,0,0,0,1.04,0
"1529",3,15,0,0,0,0,0,2.08,0
"1530",4,15,0,0,0,0,0,5.2,0
"1531",5,15,0,0,0,0,0,10.4,0
"1532",6,15,0,0,0,0,0,20.8,0
"1533",7,15,0,0,0,0,0,41.6,0
"1534",1,15,0,0,0,0,0,0.52,0
"1535",2,15,0,0,0,0,0,1.04,0
"1536",3,15,0,0,0,0,0,2.08,0
"1537",4,15,0,0,0,0,0,5.2,0
"1538",5,15,0,0,0,0,0,10.4,0
"1539",6,15,0,0,0,0,0,20.8,0
"1540",7,15,0,0,0,0,0,41.6,0
"1541",1,15,0,0,0,0,0,0.52,0
"1542",2,15,0,0,0,0,0,1.04,0
"1543",3,15,0,0,0,0,0,2.08,0
"1544",4,15,0,0,0,0,0,5.2,0
"1545",5,15,0,0,0,0,0,10.4,0
"1546",6,15,0,0,0,0,0,20.8,0
"1547",7,15,0,0,0,0,0,41.6,0
"1548",1,15,0,0,0,0,0,0.52,0
"1549",2,15,0,0,0,0,0,1.04,0
"1550",3,15,0,0,0,0,0,2.08,0
"1551",4,15,0,0,0,0,0,5.2,0
"1552",5,15,0,0,0,0,0,10.4,0
"1553",6,15,0,0,0,0,0,20.8,0
"1554",7,15,0,0,0,0,0,41.6,0
"1555",1,15,0,0,0,0,0,0.52,0
"1556",2,15,0,0,0,0,0,1.04,0
"1557",3,15,0,0,0,0,0,2.08,0
"1558",4,15,0,0,0,0,0,5.2,0
"1559",5,15,0,0,0,0,0,10.4,0
"1560",6,15,0,0,0,0,0,20.8,0
"1561",7,15,0,0,0,0,0,41.6,0
"1562",1,15,0,0,0,0,0,0.52,0
"1563",2,15,0,0,0,0,0,1.04,0
"1564",3,15,0,0,0,0,0,2.08,0
"1565",4,15,0,0,0,0,0,5.2,0
"1566",5,15,0,0,0,0,0,10.4,0
"1567",6,15,0,0,0,0,0,20.8,0
"1568",7,15,0,0,0,0,0,41.6,0
"1569",1,15,0,0,0,0,0,0.52,0
"1570",2,15,0,0,0,0,0,1.04,0
"1571",3,15,0,0,0,0,0,2.08,0
"1572",4,15,0,0,0,0,0,5.2,0
"1573",5,15,0,0,0,0,0,10.4,0
"1574",6,15,0,0,0,0,0,20.8,0
"1575",7,15,0,0,0,0,0,41.6,0
"1576",1,16,0,0,0,0,0,0.52,0
"1577",2,16,0,0,0,0,0,1.04,0
"1578",3,16,0,0,0,0,0,2.08,0
"1579",4,16,0,0,0,0,0,5.2,0
"1580",5,16,0,0,0,0,0,10.4,0
"1581",6,16,0,0,0,0,0,20.8,0
"1582",7,16,0,0,0,0,0,41.6,0
"1583",1,16,0,0,0,0,0,0.52,0
"1584",2,16,0,0,0,0,0,1.04,0
"1585",3,16,0,0,0,0,0,2.08,0
"1586",4,16,0,0,0,0,0,5.2,0
"1587",5,16,0,0,0,0,0,10.4,0
"1588",6,16,0,0,0,0,0,20.8,0
"1589",7,16,0,0,0,0,0,41.6,0
"1590",1,16,0,0,0,0,0,0.52,0
"1591",2,16,0,0,0,0,0,1.04,0
"1592",3,16,0,0,0,0,0,2.08,0
"1593",4,16,0,0,0,0,0,5.2,0
"1594",5,16,0,0,0,0,0,10.4,0
"1595",6,16,0,0,0,0,0,20.8,0
"1596",7,16,0,0,0,0,0,41.6,0
"1597",1,16,0,0,0,0,0,0.52,0
"1598",2,16,0,0,0,0,0,1.04,0
"1599",3,16,0,0,0,0,0,2.08,0
"1600",4,16,0,0,0,0,0,5.2,0
"1601",5,16,0,0,0,0,0,10.4,0
"1602",6,16,0,0,0,0,0,20.8,0
"1603",7,16,0,0,0,0,0,41.6,0
"1604",1,16,0,0,0,0,0,0.52,0
"1605",2,16,0,0,0,0,0,1.04,0
"1606",3,16,0,0,0,0,0,2.08,0
"1607",4,16,0,0,0,0,0,5.2,0
"1608",5,16,0,0,0,0,0,10.4,0
"1609",6,16,0,0,0,0,0,20.8,0
"1610",7,16,0,0,0,0,0,41.6,0
"1611",1,16,0,0,0,0,0,0.52,0
"1612",2,16,0,0,0,0,0,1.04,0
"1613",3,16,0,0,0,0,0,2.08,0
"1614",4,16,0,0,0,0,0,5.2,0
"1615",5,16,0,0,0,0,0,10.4,0
"1616",6,16,0,0,0,0,0,20.8,0
"1617",7,16,0,0,0,0,0,41.6,0
"1618",1,16,0,0,0,0,0,0.52,0
"1619",2,16,0,0,0,0,0,1.04,0
"1620",3,16,0,0,0,0,0,2.08,0
"1621",4,16,0,0,0,0,0,5.2,0
"1622",5,16,0,0,0,0,0,10.4,0
"1623",6,16,0,0,0,0,0,20.8,0
"1624",7,16,0,0,0,0,0,41.6,0
"1625",1,16,0,0,0,0,0,0.52,0
"1626",2,16,0,0,0,0,0,1.04,0
"1627",3,16,0,0,0,0,0,2.08,0
"1628",4,16,0,0,0,0,0,5.2,0
"1629",5,16,0,0,0,0,0,10.4,0
"1630",6,16,0,0,0,0,0,20.8,0
"1631",7,16,0,0,0,0,0,41.6,0
"1632",1,16,0,0,0,0,0,0.52,0
"1633",2,16,0,0,0,0,0,1.04,0
"1634",3,16,0,0,0,0,0,2.08,0
"1635",4,16,0,0,0,0,0,5.2,0
"1636",5,16,0,0,0,0,0,10.4,0
"1637",6,16,0,0,0,0,0,20.8,0
"1638",7,16,0,0,0,0,0,41.6,0
"1639",1,16,0,0,0,0,0,0.52,0
"1640",2,16,0,0,0,0,0,1.04,0
"1641",3,16,0,0,0,0,0,2.08,0
"1642",4,16,0,0,0,0,0,5.2,0
"1643",5,16,0,0,0,0,0,10.4,0
"1644",6,16,0,0,0,0,0,20.8,0
"1645",7,16,0,0,0,0,0,41.6,0
"1646",1,16,0,0,0,0,0,0.52,0
"1647",2,16,0,0,0,0,0,1.04,0
"1648",3,16,0,0,0,0,0,2.08,0
"1649",4,16,0,0,0,0,0,5.2,0
"1650",5,16,0,0,0,0,0,10.4,0
"1651",6,16,0,0,0,0,0,20.8,0
"1652",7,16,0,0,0,0,0,41.6,0
"1653",1,16,0,0,0,0,0,0.52,0
"1654",2,16,0,0,0,0,0,1.04,0
"1655",3,16,0,0,0,0,0,2.08,0
"1656",4,16,0,0,0,0,0,5.2,0
"1657",5,16,0,0,0,0,0,10.4,0
"1658",6,16,0,0,0,0,0,20.8,0
"1659",7,16,0,0,0,0,0,41.6,0
"1660",1,16,0,0,0,0,0,0.52,0
"1661",2,16,0,0,0,0,0,1.04,0
"1662",3,16,0,0,0,0,0,2.08,0
"1663",4,16,0,0,0,0,0,5.2,0
"1664",5,16,0,0,0,0,0,10.4,0
"1665",6,16,0,0,0,0,0,20.8,0
"1666",7,16,0,0,0,0,0,41.6,0
"1667",1,16,0,0,0,0,0,0.52,0
"1668",2,16,0,0,0,0,0,1.04,0
"1669",3,16,0,0,0,0,0,2.08,0
"1670",4,16,0,0,0,0,0,5.2,0
"1671",5,16,0,0,0,0,0,10.4,0
"1672",6,16,0,0,0,0,0,20.8,0
"1673",7,16,0,0,0,0,0,41.6,0
"1674",1,16,0,0,0,0,0,0.52,0
"1675",2,16,0,0,0,0,0,1.04,0
"1676",3,16,0,0,0,0,0,2.08,0
"1677",4,16,0,0,0,0,0,5.2,0
"1678",5,16,0,0,0,0,0,10.4,0
"1679",6,16,0,0,0,0,0,20.8,0
"1680",7,16,0,0,0,0,0,41.6,0
"1681",1,17,0,0,0,0,0,0.52,0
"1682",2,17,0,0,0,0,0,1.04,0
"1683",3,17,0,0,0,0,0,2.08,0
"1684",4,17,0,0,0,0,0,5.2,0
"1685",5,17,0,0,0,0,0,10.4,0
"1686",6,17,0,0,0,0,0,20.8,0
"1687",7,17,0,0,0,0,0,41.6,0
"1688",1,17,0,0,0,0,0,0.52,0
"1689",2,17,0,0,0,0,0,1.04,0
"1690",3,17,0,0,0,0,0,2.08,0
"1691",4,17,0,0,0,0,0,5.2,0
"1692",5,17,0,0,0,0,0,10.4,0
"1693",6,17,0,0,0,0,0,20.8,0
"1694",7,17,0,0,0,0,0,41.6,0
"1695",1,17,0,0,0,0,0,0.52,0
"1696",2,17,0,0,0,0,0,1.04,0
"1697",3,17,0,0,0,0,0,2.08,0
"1698",4,17,0,0,0,0,0,5.2,0
"1699",5,17,0,0,0,0,0,10.4,0
"1700",6,17,0,0,0,0,0,20.8,0
"1701",7,17,0,0,0,0,0,41.6,0
"1702",1,17,0,0,0,0,0,0.52,0
"1703",2,17,0,0,0,0,0,1.04,0
"1704",3,17,0,0,0,0,0,2.08,0
"1705",4,17,0,0,0,0,0,5.2,0
"1706",5,17,0,0,0,0,0,10.4,0
"1707",6,17,0,0,0,0,0,20.8,0
"1708",7,17,0,0,0,0,0,41.6,0
"1709",1,17,0,0,0,0,0,0.52,0
"1710",2,17,0,0,0,0,0,1.04,0
"1711",3,17,0,0,0,0,0,2.08,0
"1712",4,17,0,0,0,0,0,5.2,0
"1713",5,17,0,0,0,0,0,10.4,0
"1714",6,17,0,0,0,0,0,20.8,0
"1715",7,17,0,0,0,0,0,41.6,0
"1716",1,17,0,0,0,0,0,0.52,0
"1717",2,17,0,0,0,0,0,1.04,0
"1718",3,17,0,0,0,0,0,2.08,0
"1719",4,17,0,0,0,0,0,5.2,0
"1720",5,17,0,0,0,0,0,10.4,0
"1721",6,17,0,0,0,0,0,20.8,0
"1722",7,17,0,0,0,0,0,41.6,0
"1723",1,17,0,0,0,0,0,0.52,0
"1724",2,17,0,0,0,0,0,1.04,0
"1725",3,17,0,0,0,0,0,2.08,0
"1726",4,17,0,0,0,0,0,5.2,0
"1727",5,17,0,0,0,0,0,10.4,0
"1728",6,17,0,0,0,0,0,20.8,0
"1729",7,17,0,0,0,0,0,41.6,0
"1730",1,17,0,0,0,0,0,0.52,0
"1731",2,17,0,0,0,0,0,1.04,0
"1732",3,17,0,0,0,0,0,2.08,0
"1733",4,17,0,0,0,0,0,5.2,0
"1734",5,17,0,0,0,0,0,10.4,0
"1735",6,17,0,0,0,0,0,20.8,0
"1736",7,17,0,0,0,0,0,41.6,0
"1737",1,17,0,0,0,0,0,0.52,0
"1738",2,17,0,0,0,0,0,1.04,0
"1739",3,17,0,0,0,0,0,2.08,0
"1740",4,17,0,0,0,0,0,5.2,0
"1741",5,17,0,0,0,0,0,10.4,0
"1742",6,17,0,0,0,0,0,20.8,0
"1743",7,17,0,0,0,0,0,41.6,0
"1744",1,17,0,0,0,0,0,0.52,0
"1745",2,17,0,0,0,0,0,1.04,0
"1746",3,17,0,0,0,0,0,2.08,0
"1747",4,17,0,0,0,0,0,5.2,0
"1748",5,17,0,0,0,0,0,10.4,0
"1749",6,17,0,0,0,0,0,20.8,0
"1750",7,17,0,0,0,0,0,41.6,0
"1751",1,17,0,0,0,0,0,0.52,0
"1752",2,17,0,0,0,0,0,1.04,0
"1753",3,17,0,0,0,0,0,2.08,0
"1754",4,17,0,0,0,0,0,5.2,0
"1755",5,17,0,0,0,0,0,10.4,0
"1756",6,17,0,0,0,0,0,20.8,0
"1757",7,17,0,0,0,0,0,41.6,0
"1758",1,17,0,0,0,0,0,0.52,0
"1759",2,17,0,0,0,0,0,1.04,0
"1760",3,17,0,0,0,0,0,2.08,0
"1761",4,17,0,0,0,0,0,5.2,0
"1762",5,17,0,0,0,0,0,10.4,0
"1763",6,17,0,0,0,0,0,20.8,0
"1764",7,17,0,0,0,0,0,41.6,0
"1765",1,17,0,0,0,0,0,0.52,0
"1766",2,17,0,0,0,0,0,1.04,0
"1767",3,17,0,0,0,0,0,2.08,0
"1768",4,17,0,0,0,0,0,5.2,0
"1769",5,17,0,0,0,0,0,10.4,0
"1770",6,17,0,0,0,0,0,20.8,0
"1771",7,17,0,0,0,0,0,41.6,0
"1772",1,17,0,0,0,0,0,0.52,0
"1773",2,17,0,0,0,0,0,1.04,0
"1774",3,17,0,0,0,0,0,2.08,0
"1775",4,17,0,0,0,0,0,5.2,0
"1776",5,17,0,0,0,0,0,10.4,0
"1777",6,17,0,0,0,0,0,20.8,0
"1778",7,17,0,0,0,0,0,41.6,0
"1779",1,17,0,0,0,0,0,0.52,0
"1780",2,17,0,0,0,0,0,1.04,0
"1781",3,17,0,0,0,0,0,2.08,0
"1782",4,17,0,0,0,0,0,5.2,0
"1783",5,17,0,0,0,0,0,10.4,0
"1784",6,17,0,0,0,0,0,20.8,0
"1785",7,17,0,0,0,0,0,41.6,0
"1786",1,18,0,0,0,0,0,0.52,0
